"preparation-yoga","Yoga",true
"preparation-chant","Chant prénatal",true
"preparation-sage-femme","Traditionnel Sage femme",true
"preparation-haptonomie","Haptonomie",true
"preparation-sophrologie","Sophrologie",true
"preparation-piscine","Piscine",true
